,Product,Minimum_price,Maximum_price2,Shipping_cost
5015,"Samsung Eternity II SGH-A597 AT&T Blue 3.0"" LCD Display Single SIM Cell Phone",89.99,89.99,35.71
5016,For Samsung Galaxy S23 Ultra Rugged Hybrid Heavy Duty Shockproof Case Cover,10.44,10.44,26.37
5017,Samsung Galaxy A53 5G SM-A536U1/DS - 128GB - Awesome Black (Unlocked),299.0,299.0,43.61
5018,Samsung Galaxy S20 FE 5G 128GB Green UNLOCKED - Very Good Condition,239.99,239.99,43.90
5019,Verizon Wireless Samsung Galaxy J36v Android Smartphone W/CHGR - FAST SHIPPING⚡,35.99,35.99,35.11
5020,Samsung Galaxy Stardust (TracFone) 3G CDMA Smartphone SM-S766C (Needs Repair!),12.4,12.4,17.80
5021,Samsung Galaxy S21 5G SM-G991U - 128GB - Violet (Unlocked) - C GRADE,209.0,209.0,32.23
5022,New ListingSamsung SCH-A850 - Blue and Silver ( Verizon ) Rare Flip Phone - Untested,10.65,10.65,26.38
5023,Samsung Galaxy S8 SM-G950U - 64GB - Midnight Black (Unlocked),120.0,120.0,30.37
5024,DEFECTIVE - Samsung Galaxy S20+ 5G - 128GB - Gray - GSM Unlocked - 3313,139.02,139.02,30.16
5025,"✅ SAMSUNG GT E3210 Cell Phone to Test, Rare, Collection, Vintage",27.01,27.01,31.33
5026,Samsung GT- S3350 QWERTY Mobile Phone,49.99,49.99,28.31
5027,"Samsung Galaxy S20 5G SM-G981U Cloud Blue 128GB 6.2"" (Factory Unlocked) - Good",179.0,179.0,31.34
5028,SAMSUNG SGH U700 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,26.99,26.99,16.19
5029,Samsung Galaxy S10+ SM-G975U1 Factory Unlocked 128GB Flamingo Pink C,159.99,159.99,30.78
5030,Samsung Galaxy S21 FE 5G SM-G990U - 128GB - Graphite (Unlocked),360.0,360.0,36.50
5031,Samsung Galaxy Note 10+ SM-N975U Sprint Unlocked 256GB White Very Good,289.99,289.99,34.62
5032,Samsung Galaxy Z Fold 3 All Colours & Storage (Unlocked) Android Smartphone - B,607.55,632.86,41.36
5033,7830N - Samsung Corby GT-S3650 Cell Phone,21.6,21.6,41.05
5034,Samsung SGH-A436  For Parts,15.0,15.0,33.23
5035,Samsung Convoy SCH-U640 - Gray (Verizon) Cellular Phone,19.95,19.95,26.65
5036,⚜ Samsung SM-J327A Galaxy J3 4G LTE - 16GB Memory Silver (AT&T)🆕OpenBox,94.99,94.99,21.61
5037,"Original Samsung Galaxy Express 2 II G3815 LTE 4G8GB 5MP Android Unlocked 4.5""",67.02,67.02,ree s
5038,DEFECTIVE - Samsung Galaxy S10E - Black - 128 GB - GSM Unlocked- SM-G970U - 3979,99.99,99.99,29.01
5039,Samsung Galaxy S20 FE 5G T-MOBILE ONLY 128GB - Cloud Navy,164.0,164.0,30.90
5040,Samsung Galaxy Z Flip 4 F721U1 Factory ULK 256GB Bespoke Edition C Heavy Scratch,289.9,289.9,35.39
5041,"Samsung Galaxy A14 5G 64GB Black 6.6"" 4GB RAM (T-Mobile) Smartphone - Pristine",109.0,109.0,29.28
5042,Samsung Galaxy S6 Verizon 32GB Smartphone Model SM-G920V.,118.75,118.75,29.57
5043,NOKIA E72 CELL PHONE,8.63,8.63,16.19
5044,"Android Samsung I9502 Galaxy S4 SIV 3G 16GB ROM 2GB RAM 13MP 5"" Dual SIM Phone",70.66,70.66,ree s
5045,Samsung Galaxy S4 (SGH-i337) 16GB - Red  Smartphone - - K3255 Rare Color AT&T,35.0,35.0,36.72
5046,"Samsung Galaxy A11 4G SM-A115F/DS Dual SIM 13.0MP 6.4"" 2GB RAM 32GB ROM Phone",108.36,108.36,ree s
5047,Samsung GT-S5260,20.42,20.42,9.71 
5048,"Samsung Galaxy Z FLIP 3 5G 128GB (T-Mobile) 6.7"" 8GB RAM Black Smartphone - Good",269.0,269.0,34.00
5049,DEFECTIVE - Samsung Galaxy A51  5G - Black - 128 GB - GSM Unlocked - 2910,81.22,81.22,28.46
5050,8197N - Samsung Galaxy Pocket 3G GT-S3370 Cell Phone,21.6,21.6,41.05
5051,Samsung Galaxy C5 SM-C5000 Original 32/64GB 4GB RAM LTE Smartphone Unlocked,127.43,144.35,ree s
5052,Samsung Grand Prime (SM-G530T1) Gray (MetroPCS / GSM Unlockd) Smartphone -Q1359,37.99,37.99,27.18
5053,SAMSUNG S3600 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,43.2,43.2,16.19
5054,"Android Samsung Galaxy A2 Core SM-A260G/DS 5MP 8GB 1GB RAM Cellphone Dual SIM 5""",84.12,84.12,ree s
5055,Single SIM Samsung Galaxy A02s SM-A025U 2GB RAM 32GB ROM Unlocked Phone,94.93,94.93,ree s
5056,Samsung Galaxy S3 16GB ATT Smartphone 4G LTE Touchscreen Android Black Grade A,48.59,48.59,97.02
5057,Excellent! For AT&T T-Mobile Verizon Samsung Galaxy A03s SM-A037U 32GB Black,85.0,99.0,28.69
5058,DEFECTIVE - Samsung Galaxy S20+ 5G - 128GB - Gray - GSM Unlocked - 3313,139.02,139.02,30.16
5059,Samsung Galaxy A21 Black 32GB (SM-A215U) - Excellent,99.0,115.0,29.45
5060,"✅ SAMSUNG GT E3210 Cell Phone to Test, Rare, Collection, Vintage",27.01,27.01,31.33
5061,Samsung Galaxy Z Fold 3 All Colours & Storage (Unlocked) Android Smartphone - B,607.55,632.86,41.36
5062,Samsung Galaxy S10+ SM-G975U Verizon Unlocked 128GB Prism Blue C Heavy Scratch,149.99,149.99,30.49
5063,"Samsung Galaxy A51 A515F A515F/DS 128GB 4GB RAM Smartphone Dual Sim 6.5""",167.34,167.34,ree s
5064,New ListingSamsung Galaxy S22 Ultra - 512 GB - Red (Unlocked) (Single SIM),166.5,166.5, 
5065,Samsung Galaxy A42 5G Case Flexible TPU Shockproof Protective Cover,20.9,20.9,26.68
5066,SAMSUNG SGH E380 2 MOBILE PHONE,7.55,7.55,16.19
5067,Samsung Galaxy S III SGH-T999L - 16GB - Marble White (Unlocked) Smartphone,40.0,40.0,33.91
5068,For Samsung Galaxy S21/S22/S23/Ultra/Plus/S20 FE/S9 Shockproof Hybrid Case Cover,9.97,10.91,26.37
5069,Samsung Galaxy A50 SM-A505FD Dual SIM Android Phone 4GB RAM 64GB ROM,140.66,140.66,ree s
5070,Samsung Galaxy C7 Pro C7010 64GB ROM 4GB RAM Unlocked Android Original Phone,99.81,99.81,ree s
5071,DEFECTIVE - Samsung Galaxy S10E - Black - 128 GB - GSM Unlocked- SM-G970U - 3979,99.99,99.99,29.01
5072,Samsung Galaxy S20 FE 5G T-MOBILE ONLY 128GB - Cloud Navy,164.0,164.0,30.90
5073,Samsung Galaxy S21 FE 5G G990U 128GB Graphite (Unlocked) - Excellent,285.99,285.99,34.50
5074,For Samsung A12 2021 / A125 LCD Touch Screen Assembly Replacement Phone Screen,22.04,22.04,4.99 
5075,Unlocked GPS Samsung Galaxy Trend S Duos II GT-S7562i Android Original Dual Sim,61.74,61.74,ree s
5076,Samsung SGH-A436  For Parts,15.0,15.0,33.23
5077,Samsung Galaxy Note 20 5G N981U Verizon Unlocked 128GB Gray C Light Burn,189.99,189.99,31.67
5078,"Samsung Galaxy Z FLIP 3 5G 128GB (T-Mobile) 6.7"" 8GB RAM Black Smartphone - Good",269.0,269.0,34.00
5079,Shockproof Magnetic Kickstand Ring Rugged Case Cover For Samsung Galaxy A54 5G,11.39,11.39,26.40
5080,DEFECTIVE - Samsung Galaxy A51  5G - Black - 128 GB - GSM Unlocked - 2910,81.22,81.22,28.46
5081,Samsung Galaxy Z Flip 3 5G SM-F711U T-mobile ULK 128GB Black C Crease,165.0,165.0,30.93
5082,Samsung Galaxy A8 (2018) Duos with dual-SIM A530F/DS Android 4GB 32GB ROM Phone,101.53,101.53,ree s
5083,Samsung Galaxy S7 G930F Single-SIM G930FD Dual-SIM Smartphone 32GB ROM 4GB RAM,111.66,115.66,ree s
5084,Samsung Galaxy A10s A107F/DS Dual SIM Unlocked 32GB ROM Android CellPhone,100.26,100.26,ree s
5085,Samsung Galaxy A50 SM-A505F 64GB ROM 4GB RAM Phone Original Android,130.7,130.7,ree s
5086,Samsung Freeform 4 Cellular Phone - SCH-R390 - Black (US Cellular) - TESTED,14.99,14.99,27.28
5087,ANDROID PHONE SAMSUNG GALAXY S5 EXCELLENT  MOBILE PH UNLOCKED INTERNET IPHONE,81.45,81.45,31.26
5088,Samsung Galaxy S10 Lite (SM-G770U1) 128GB - Black (Unlocked) Smartphone - K6124,128.99,128.99,30.64
5089,Samsung Galaxy C5 SM-C5000 Original 32/64GB 4GB RAM LTE Smartphone Unlocked,127.43,144.35,ree s
5090,Samsung Galaxy A3 (2017) 2GB 16GB ROM A320F A320F/DS Smartphone Android 4G LTE,94.19,97.99,ree s
5091,Samsung Galaxy A32 5G Case 6.5 Inch Shockproof TPU Bumper Protective Black Cover,21.99,21.99,26.71
5092,Samsung Galaxy A51 128GB 6.5 inch Display A515U Black (Unlocked) - B GRADE,109.0,109.0,29.28
5093,Samsung Galaxy S20 FE 5G SM-G781U AT&T Unlocked 128GB Cloud Navy C,149.99,149.99,30.49
5094,New ListingSamsung Galaxy Z Flip4 5G 128GB Gold - T-Mobile  Smartphone Excellent 7563553,363.0,363.0,59.82
5095,Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Bespoke Edition Good,299.99,299.99,35.68
5096,Excellent! For AT&T T-Mobile Verizon Samsung Galaxy A03s SM-A037U 32GB Black,85.0,99.0,28.69
5097,Brand New Samsung Galaxy S Advance i9070 Android Sim Free Unlocked UK M/Black,202.51,202.51,27.39
5098,Samsung Galaxy S8 Plus S8+ G955T T-Mobile G955V Verizon G955P Sprint G955A AT&T,175.36,175.36,ree s
5099,Samsung Galaxy Amp Pirime SM-J320AZ (Cricket)  White Cracked Glass ONLY,28.88,28.88,26.91
5100,Samsung Galaxy Note 8 N950FD Dual SIM N950F Single SIM Unlocked 6GB RAM 64GB ROM,202.36,206.36,ree s
5101,"Samsung Galaxy A51 2019 SM-A515U Sprint Unlocked 128GB Black C ,",89.99,89.99,28.72
5102,Samsung Galaxy J1 Ace J110F J111F Android 4G 5MP Single/dual sim Phone,70.82,70.82,ree s
5103,Samsung GALAXY A13 5G SM-A136U 64GB Black GSM Unlocked - Good,105.0,105.0,29.93
5104,Samsung Galaxy S10e 128GB LCD Dots Factory Unlocked Smartphones,179.99,179.99,31.37
5105,Samsung Galaxy A9 (2018) (SM-A920F/DS) 128GB (GSM Unlocked) Dual SIM - BLEMISHED,104.99,104.99,29.16
5106,DEFECTIVE - Samsung Galaxy A51  5G - Black - 128 GB - GSM Unlocked - 2910,81.22,81.22,28.46
5107,Samsung Freeform 4 Cellular Phone - SCH-R390 - Black (US Cellular) - TESTED,14.99,14.99,27.28
5108,ANDROID PHONE SAMSUNG GALAXY S5 EXCELLENT  MOBILE PH UNLOCKED INTERNET IPHONE,81.45,81.45,31.26
5109,Excellent! For AT&T T-Mobile Verizon Samsung Galaxy A03s SM-A037U 32GB Black,85.0,99.0,28.69
5110,Samsung Galaxy Grand Neo Plus DUOS i9060 I9060C 3G Smartphone Unlocked 8GB GSM,65.15,65.15,ree s
5111,Samsung Galaxy A20 SM-A205GN/DS 32GB ROM 3GB RAM Android Phone Dual SIM,108.72,108.72,ree s
5112,Samsung Galaxy A51 128GB 6.5 inch Display A515U Black (Unlocked) - B GRADE,109.0,109.0,29.28
5113,SAMSUNG SGH T100 GSM UNLOCKED SIM FREE UNLOCK 2 CELL PHONE,37.8,37.8,16.19
5114,Samsung Galaxy S20 FE 5G SM-G781U AT&T Unlocked 128GB Cloud Navy C,149.99,149.99,30.49
5115,Brand New Samsung Galaxy S Advance i9070 Android Sim Free Unlocked UK M/Black,202.51,202.51,27.39
5116,New ListingSamsung Galaxy Z Flip4 5G 128GB Gold - T-Mobile  Smartphone Excellent 7563553,363.0,363.0,59.82
5117,Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Bespoke Edition Good,299.99,299.99,35.68
5118,Samsung Galaxy Amp Pirime SM-J320AZ (Cricket)  White Cracked Glass ONLY,28.88,28.88,26.91
5119,Samsung Galaxy S21 FE 5G G990U 128GB Graphite (Unlocked) - Excellent,285.99,285.99,34.50
5120,Samsung Galaxy A9 (2018) (SM-A920F/DS) 128GB (GSM Unlocked) Dual SIM - BLEMISHED,104.99,104.99,29.16
5121,Samsung Galaxy S10e SM-G970U 128GB+6GB Factory Unlocked Smartphone - New Sealed,200.0,200.0,ree s
5122,"Samsung Galaxy A51 2019 SM-A515U Sprint Unlocked 128GB Black C ,",89.99,89.99,28.72
5123,Samsung Galaxy J1 Ace J110F J111F Android 4G 5MP Single/dual sim Phone,70.82,70.82,ree s
5124,Samsung SCH-A870 Verizon Wireless Cellular Phone BOX CD MANUAL ONLY ************,4.25,4.25,33.66
5125,"Samsung Galaxy M12 M127F/DS 3/32GB 6.6"" Exynos 850 Fast charging 15W CN FREESHIP",228.55,228.55,42.00
5126,Samsung Galaxy A51  SM-A515F/N  128GB Genuine Blue - GOOD WORKING CONDITION,143.41,143.41,85.37
5127,SAMSUNG GALAXY E5 (16 GB) WHITE FACTORY UNLOCKED+BELKIN WIRELESS_NICE_DEAL!~,100.0,100.0,53.75
5128,"Samsung Galaxy S8+, 64GB,  Lot of 4 *** Parts Only ***",350.0,350.0,48.76
5129,"Samsung Galaxy A60 A6060 Dual Sim 6.3"" Infinity–O 128GB Android Phone By FedEx",308.6,308.6,42.37
5130,Samsung J600e PHONE FOR SPARES REPAIRS PARTS,7.0,7.0,9.50 
5131,Samsung Galaxy A01 SM-A015T 2GB RAM 16GB ROM Android Phone,84.63,84.63,ree s
5132,For Samsung Galaxy Z Flip3 Flip4 Flip5 Shockproof Kickstand Rugged Case Cover,7.97,11.39,26.40
5133,USB-C TO C S20 FE S21 FE S20 S21 ULTRA SUPER FAST USB C CHARGER CABLE WHITE,6.32,6.32,17.72
5134,Samsung Galaxy  S20 5G 128GB Fully Unlocked SM-G981 3 Colors !!!!,189.85,189.85,31.66
5135,Samsung Galaxy A71 5G 128GB Black SM-A716U Smartphone (GSM Unlocked ) - Shadow,119.0,119.0,29.57
5136,"Original Samsung Metro E2202 Dual Sim 1.8"" 0.3MP Phone",34.99,34.99,18.00
5137,Samsung Xcover 271 B2710 2.0MP Camera Keyboard UMTS 900 / 2100 Phone 3G,59.66,59.66,ree s
5138,Samsung Galaxy Express i8730 Original Dual Core 3G WIFI 8GB ROM 1GB RAM Unlocked,66.49,66.49,ree s
5139,8137N - Samsung Wave 723 GT-S230E Cell Phone,27.01,27.01,41.05
5140,Samsung Galaxy A42 5G SM-A426U 128GB Prism Dot Black (Unlocked) - Good+Defender,139.0,139.0,39.38
5141,Samsung Messager Touch SCH-R630 - Blue (U.S. Cellular) Very Rare CDMA (Untested),20.5,20.5,62.05
5142,Samsung Galaxy A01 S111DL - 16GB - Black (TracFone) (Single SIM) broken screen,14.0,14.0,32.95
5143,"Android Samsung Galaxy J4 Core J410F J410F/DS 1GB/16GB ROM Dual SIM Phone 8MP 6""",88.87,88.87,ree s
5144,Samsung Galaxy G998U S21 Ultra 5G 128GB Unlocked Smartphone,329.99,329.99,35.80
5145,Samsung Galaxy A11 A115U 32GB Spectrum Black Used - Read Description,33.99,33.99,34.55
5146,Samsung Galaxy S20 Ultra 5G G988U Verizon Unlocked 128GB Black Good Medium Burn,209.99,209.99,32.26
5147,SAMSUNG SGH P510 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,54.0,54.0,16.19
5148,Samsung SGH-I627 - Black (AT&T) Smartphone,39.99,39.99,19.98
5149,Samsung Galaxy A51 5G 128GB Black 6.5'' GSM Unlocked A516U Smartphone- Good,129.0,129.0,30.64
5150,Samsung Renown SCH-U810 - Brown & Black Verizon Cellular Phone. Works,22.0,22.0,36.66
5151,For Samsung Galaxy S23 Ultra Plus Shockproof Kickstand Rugged Hybrid Case Cover,10.44,11.39,26.40
5152,Samsung Galaxy S21 FE 5G - 128GB - Graphite,237.64,237.64, 
5153,*PARTS ONLY* Samsung Galaxy A11 SM-A115U - 32GB Black (AT&T) Single SIM) PrePaid,62.21,62.21,72.05
5154,"SIMPLE ELDERLY SENIOR CHEAP KIDS SPARE SAMSUNG SGH-U600 ORANGE,CO-OP,TALKHOME",29.11,29.11,17.72
5155,CHEAP KIDS ORIGINAL  SAMSUNG M8800 PIXSON 3G TOUCHSCREEN LOCKED TO EE,43.04,43.04,17.72
5156,"Samsung Galaxy A21 SM-A215U 32GB ROM 3GB RAM 6.5"" Unlocked Smartphone-New Sealed",137.0,137.0,30.88
5157,Samsung Galaxy A11 (SM-A115U) 32GB Black GSM Unlocked-FAIR-See PHOTO,51.0,51.0,27.57
5158,New ListingSamsung Galaxy S21 Ultra 5G SM-G998U 128GB Silver - Verizon  7574683,325.0,325.0,36.42
5159,Samsung Galaxy S10+ SM-G975U - 128GB - Flamingo Pink (Verizon) (Single SIM),199.99,199.99,31.96
5160,Shockproof Glow in The Dark Hybrid Phone Case Cover For Samsung Galaxy A13 5G,10.91,10.91,26.38
5161,SAMSUNG SGH A800 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,43.2,43.2,16.19
5162,Android Dual SIM Samsung Galaxy Grand Max G7200 16GB ROM 1.5GB RAM SmartPhone,55.45,55.45,18.00
5163,"Samsung Galaxy A03s 32GB Black 6.5"" 3GB RAM 13MP (Boost Mobile) - Flawless",85.0,85.0,28.57
5164,Samsung Galaxy SGH-T769 Black 2Gb  ( T-Mobile ) Fast Ship,29.99,29.99,33.67
5165,"Samsung Galaxy M22 6.4""M225 DualSIM 6/128GB 48MP Octa core 5000mAh Phone CNSHIP",272.51,272.51,42.00
5166,For Samsung Galaxy A54 5G Released 2023 Shockproof Rugged Phone Case Cover,10.91,10.91,26.38
5167,Samsung Galaxy Z Flip 4 5G All Colours & Storage (Unlocked) Smartphone B-Grade,468.31,480.97,37.00
5168,New ListingFactory Unlocked Samsung Galaxy S22 5G 128GB Black - Grade B+ Good Condition,319.0,319.0,35.47
5169,Samsung Galaxy A03s SM-A037U - 32GB - Blue (Cricket) NO POWER,39.95,39.95,28.01
5170,Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 128GB Graphite C Crease,289.99,289.99,35.39
5171,Samsung A14-Factory Unlock,135.03,135.03,5.40 
5172,Lot Samsung SPH-M520 Silver Cell Slider for Parts - Repair Only UNTESTED #1402,15.0,15.0,34.03
5173,Samsung Galaxy A8 (2018) Duos with dual-SIM A530F/DS Phone 4GB 32GB ROM Android,102.45,102.45,ree s
5174,Samsung Galaxy Tab A7 Lite SM-T227U 32GB - Parts Only,49.99,49.99,27.54
5175,Samsung Messager Touch SCH-R630 - Blue (U.S. Cellular) Very Rare CDMA (Untested),20.5,20.5,62.05
5176,1m USB to Type C Charger Charging Cable For Samsung S22 Ultra S21 20 Fe S10 S10+,7.58,7.58,12.66
5177,Wifi Android Samsung Galaxy Y Duos S6102 512MB Dual SIM 3G3.15MP Touchscreen,52.63,52.63,ree s
5178,Samsung Galaxy S10+ SM-G975U Verizon Unlocked 128GB Prism Black Good Heavy Burn,129.99,129.99,29.90
5179,7922N - Samsung Star GT-S5230 Black Cell Phone,10.8,10.8,41.05
5180,Samsung Galaxy A20 SM-A205U1 Verizon Unlocked 32GB Black Very Good,89.99,89.99,28.72
5181,"Original Samsung C3010 2"" Unlocked 0.3MP SIM Mobile Phone Bluetooth Mp3 FM Radio",52.12,52.12,ree s
5182,Samsung Galaxy A21s Dual Sim 32GB/ 64GB/ 128GB Unlocked Smartphone- New Sealed,158.0,215.0,ree s
5183,"Samsung Galaxy A11 SM-A115U 32GB +2GB 13MP 6.4"" Unlocked Smartphone-New Unopened",114.0,114.0,ree s
5184,"Samsung Xcover 2 C3350 2.2"" 2.0MP Phone",52.24,52.24,18.00
5185,Samsung  Black TracFone Cellular Flip Phone,18.75,18.75,35.84
5186,Samsung Galaxy On5 2016 (J5 Prime) G5700 32GB 4G LTE Android SmartPhone Dual SIM,85.22,85.22,ree s
5187,2016 Samsung Galaxy A5 SM-A510F A5100 13MP Android 5.2'' 16GB Octa-core 4G LTE,83.14,83.14,ree s
5188,Android Samsung Galaxy A9 A9000 2016 Duos dual-SIM Mobile Phone 4G LTE 13MP 6 in,83.84,83.84,ree s
5189,(Verizon) Wireless Samsung Intensity SCH-U450 Slider Cell Phone,94.88,94.88,36.81
5190,Samsung Galaxy A02s (SM-A025AZ) - 32GB - Black (Cricket) (Single SIM) (Cracked),42.99,42.99,27.33
5191,UNLOCKED Samsung Galaxy ON5 G550T 4G LTE White Smart Phone - TELLO T-Mobile,28.8,28.8,37.63
5192,Samsung Galaxy A40 SM-A405FN/D Dual SIM 64GB+4GB Unlocked Smartphone-New Sealed,153.0,153.0,ree s
5193,Samsung Galaxy A53 A536U 5G 128GB 64MP GSM (SPECTRUM LOCKED) Awesome Black,169.95,169.95,23.82
5194,CLARO Samsung Galaxy J7 J730GM Gold 4G LTE Smart Camera Cell Phone *NEEDS LCD*,15.9,15.9,33.48
5195,SAMSUNG SGH E251 CELL PHONE,7.55,7.55,16.19
5196,G715 Dual SIM Samsung Galaxy Xcover Pro SM-G715FN/DS 64GB ROM 4GB Phone Android,155.11,155.11,ree s
5197,Samsung SGH i900 - 8GB - Black (Unlocked) Smartphone (SCREEN ALIGNMENT ISSUES),95.0,95.0,28.86
5198,"Samsung SGH-T499, Samsung T499, Samsung Tass 3G Wifi 3MP Camera Android Smart",29.99,29.99,18.00
5199,Samsung Galaxy Note5 SM-N920P 32 GB Black Sapphire (Sprint) Smartphone,139.99,139.99,30.96
5200,Samsung Galaxy Z Flip 4 5G SM-F721U 128GB Locked- For AT&T/CRICKET WIRELESS,299.95,299.95,81.20
5201,Samsung Galaxy S5 SM-G900V 16GB Verizon CDMA Unlocked Smartphone Black Grade A-,53.81,53.81,28.42
5202,"Samsung Galaxy A13 5G 64GB 4GB RAM (T-Mobile Only ) 6.5"" HD+ Black - Good",89.0,89.0,28.69
5203,Samsung Galaxy A03s SM-A037U - 32GB - Blue (Cricket) NO POWER,39.95,39.95,28.01
5204,Samsung Galaxy Tab A7 Lite SM-T227U 32GB - Parts Only,49.99,49.99,27.54
5205,Unlocked Samsung Galaxy S20 5G G981U 128GB Gray/Blue/White/Pink Smartphone- Good,245.0,245.0,33.29
5206,Samsung Keystone 2 GT-E1207Y White DualSIM 2G Basic Button Unlocked Mobile Phone,37.91,37.91,21.71
5207,Samsung Galaxy S7 edge G935A AT&T G935T T-Mobile G935V Verizon G935P Sprint,101.6,101.6,18.00
5208,Samsung Galaxy S10 Lite (SM-G770U1) 128GB - Black (Unlocked) Smartphone - 62297,128.99,128.99,29.87
5209,Samsung Galaxy S20+ 5G G986U Verizon Unlocked 128GB Black Good Light Burn,179.99,179.99,31.37
5210,For Samsung Galaxy A10  A32 A51 A71 Ultra Thin Silicone Carbon Fiber Case Cover,3.78,5.05,20.58
5211,1m USB to Type C Charger Charging Cable For Samsung S22 Ultra S21 20 Fe S10 S10+,7.58,7.58,12.66
5212,"Glow in the Dark Shockproof Case For Samsung Galaxy S20 FE 4G 5G 6.5"" PC TPU,US",10.91,10.91,26.38
5213,Y3.21 -Lot Of 3 Phones - Samsung - ZTE -and Motorola - Read Description 🌸,59.32,59.32,69.12
5214,Samsung Focus S SGH-I917 - 8GB - Black (AT&T) #65,35.0,35.0,33.77
5215,Samsung Galaxy A21s Dual Sim 32GB/ 64GB/ 128GB Unlocked Smartphone- New Sealed,158.0,215.0,ree s
5216,"Samsung Galaxy A11 SM-A115U 32GB +2GB 13MP 6.4"" Unlocked Smartphone-New Unopened",114.0,114.0,ree s
5217,Samsung Galaxy A32 5G SM-S326DL 64GB  Black TracFone(A.M) ONLY Smartphone -B,102.0,102.0,29.07
5218,Cellphone Samsung Galaxy J3 (2018) J337A J337T J337V Original 2GB RAM 16GB ROM,85.66,85.66,ree s
5219,Cracked Samsung SM-N975U 256GB T-Mobile Check IMEI,89.95,89.95,28.72
5220,SAMSUNG SGH T100 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,43.2,43.2,16.19
5221,ONE (1) unit Samsung Galaxy Grand 2 FOR PARTS / REPAIR / AS IS,16.0,16.0,19.28
5222,Samsung Galaxy A53 A536U 5G 128GB 64MP GSM (SPECTRUM LOCKED) Awesome Black,169.95,169.95,23.82
5223,New ListingSamsung Galaxy S22 5G 256GB Unlocked AT&T T-Mobile Verizon Very Good 7573099,391.0,391.0,38.37
5224,DEFECTIVE - Samsung Galaxy S20+ 5G - 128GB - Black - GSM Unlocked - 4043,154.99,154.99,30.63
5225,"4in1 For Galaxy Note 20 Ultra Screen Protector,Tempered Glass,Side-Back Film",18.99,18.99,27.39
5226,Samsung Galaxy Z Flip 3 5G SM-F711U Verizon Unlocked 128GB Cream C Crease,199.99,199.99,32.73
5227,Samsung Galaxy S20 FE 5G SM-G781U 128GB Cloud Navy - T-Mobile (Good Condition),155.0,155.0,30.63
5228,Samsung Galaxy A11 SM-A115A - 32GB - Black - (AT&T) - Good,89.0,89.0,28.69
5229,3G Samsung Convoy 2 U660 Verizon Cell Phone Basic Flip Phone Page Plus Excellent,9.99,9.99,26.36
5230,Samsung Galaxy S5 SM-G900V 16GB Verizon CDMA Unlocked Smartphone Black Grade A-,53.81,53.81,28.42
5231,Samsung Galaxy A51 5G SM-A516U 128GB 6.5'' Prism Crush Blue FullyUnlocked - Good,129.0,129.0,29.87
5232,Samsung SGH T404G - Black (TracFone) Cellular Phone Pre Owned Please Read,5.0,5.0,32.98
5233,Samsung Grand Prime (SM-G530T1) Gray (MetroPCS / GSM Unlockd) Smartphone -Q1359,37.99,37.99,27.18
5234,Original Samsung E2550 Cellphone Mobile Dual Band Unlocked 2G GSM Network,51.29,51.29,ree s
5235,"Samsung Guru FM Plus SM-B110E/D, Keypad, MP3 Ringtones, Audio Playing Format",59.43,59.55,13.99
5236,Samsung Galaxy A14 5G SM-A146U - 64GB - Black (Metro),239.99,239.99,33.14
5237,Samsung GALAXY A13 5G SM-A136U 64GB Black GSM Unlocked - Good,105.0,105.0,29.93
5238,Samsung Galaxy S21 5G6.2''  SM-G991U 128GB Phantom Gray Fully Unlocked - Good,219.0,219.0,32.52
5239,Samsung Galaxy Note 10+ 5G N976V Verizon Unlocked 256GB Silver Good Heavy Burn,209.99,209.99,32.26
5240,Samsung Juke SCH-U470 ~ Navy Blue and Silver (Verizon) Rare MP3 Phone ~ Untested,44.99,44.99,28.16
5241,Samsung Galaxy S10 Lite (SM-G770F) 128GB (Unlocked) Smartphone Poor Condition,119.99,119.99,29.60
5242,Samsung GT-B7510 Grey(Unlocked) Smartphone,265.0,265.0,34.65
5243,Samsung Galaxy A10e 32GB Gray SM-A102U (Boost) Android Smartphone VF9441,50.0,50.0,27.54
5244,"Wi-Fi Samsung Galaxy S4 mini i9195 GPS 8MP 1.5GB RAM 8GB ROM 4.3"" 4G LTE",68.66,68.66,ree s
5245,"Samsung Galaxy A11 4G SM-A115F/DS Dual SIM 13.0MP 2GB RAM 32GB ROM Phone 6.4""",101.6,101.6,ree s
5246,Samsung Verizon Wireless SCH-U320 Flip Cell Phone Tested Works,7.99,7.99,32.29
5247,DEFECTIVE - Samsung Galaxy S10+ - 128GB - Black - GSM Unlocked - SM-G973U - 3140,135.37,135.37,30.06
5248,Samsung Galaxy A01e A102U - 16GB - Black (Boost) (Single SIM),39.95,39.95,27.24
5249,GOOD 6/10 Samsung Galaxy S8 SM-G950U 64GB 4G LTE Midnight Black  UNLOCKED SHADOW,89.99,89.99,28.72
